Price,Close,High,Low,Open,Volume
Ticker,GOOGL,GOOGL,GOOGL,GOOGL,GOOGL
Date,,,,,
2014-01-02,27.61102294921875,27.725870280159363,27.490469834539372,27.66906578108218,72783144
2014-01-03,27.40960693359375,27.7055306705073,27.40787137703418,27.657657290113594,66601332
2014-01-06,27.7152042388916,27.75340349770111,27.445325199257937,27.608295469420682,70701228
2014-01-07,28.24950408935547,28.270092552555358,27.81045369367961,27.905705112682067,102001896
2014-01-08,28.30829429626465,28.45935766813086,28.111342657851043,28.426614635486892,89610300
2014-01-09,28.035686492919922,28.382461271792664,27.91959893664465,28.36311303064938,83296620
2014-01-10,28.034198760986328,28.2549641976951,27.83749290197712,28.2549641976951,85654260
2014-01-13,27.855602264404297,28.449185271092055,27.711483014672453,27.94217023404842,96659244
2014-01-14,28.51095199584961,28.550641036266374,27.982355913046526,28.22693326752446,99204696
2014-01-15,28.491601943969727,28.64985898127444,28.371793721206824,28.600000489997623,77929992
2014-01-16,28.68012046813965,28.722535727088474,28.47622284111171,28.503507753844023,67288644
2014-01-17,28.538982391357422,28.78951320160385,28.381967454770802,28.695749661369373,107943948
2014-01-21,28.865665435791016,28.87310677640658,28.55808246134304,28.79695403250544,79116804
2014-01-22,28.898406982421875,28.96959693833305,28.745608059922947,28.93784646377264,62793144
2014-01-23,28.776363372802734,28.83564642274129,28.634229249819647,28.773882926282997,77886036
2014-01-24,27.876686096191406,28.613893020405396,27.856097631918576,28.550887404211057,155544300
2014-01-27,27.316091537475586,27.942916725806104,26.84578784159083,27.932994938242928,173969856
2014-01-28,27.856346130371094,27.924312642098553,27.5321430335544,27.541569487726118,88319592
2014-01-29,27.457233428955078,27.825092025505995,27.271196128916,27.759855515321767,95100804
2014-01-30,28.163429260253906,28.587596971580997,27.96151674809913,28.40180736229662,203452344
2014-01-31,29.29404640197754,29.432210304488525,28.553861842098236,29.055420629575625,222429348
2014-02-03,28.11481285095215,29.312649247319584,28.079589374989016,29.250140858839682,182581236
2014-02-04,28.23214340209961,28.649860480443575,28.20361826347726,28.22792550812649,112363524
2014-02-05,28.357160568237305,28.544935311792635,27.980620414846378,28.36162612883655,95684220
2014-02-06,28.77289390563965,28.777854799288797,28.4650613799045,28.553864023042525,77786136
2014-02-07,29.206483840942383,29.217893517289244,28.78777424190084,28.96314673363426,105342552
2014-02-10,29.094614028930664,29.329517238338745,28.997625163460164,29.066582335428958,77730192
2014-02-11,29.522499084472656,29.56441900824348,29.07675226323536,29.274201097347895,81949968
