Price,Close,High,Low,Open,Volume
Ticker,NVDA,NVDA,NVDA,NVDA,NVDA
Date,,,,,
2020-01-02,5.963803768157959,5.963803768157959,5.884505550296847,5.934968095675587,237536000
2020-01-03,5.86834716796875,5.912098283248919,5.819375789570351,5.844234388573591,205384000
2020-01-06,5.89295768737793,5.8981779512429595,5.749027284163017,5.775128603488166,262636000
2020-01-07,5.964301109313965,6.010040762284661,5.876301978898439,5.921295812236685,314856000
2020-01-08,5.975487232208252,6.0167524399804355,5.920052874364095,5.96007489141587,277108000
2020-01-09,6.04111385345459,6.113452193523961,5.987419581657777,6.061746457974927,255112000
2020-01-10,6.073429584503174,6.178581141333891,6.059260434267668,6.148253830514935,316296000
2020-01-13,6.263845920562744,6.288952968255434,6.133835764415242,6.156457378912361,319840000
2020-01-14,6.1470112800598145,6.246445205302498,6.133835923434662,6.221089234322224,359088000
2020-01-15,6.104502201080322,6.182060796386267,6.078649335978341,6.15968810642731,263104000
2020-01-16,6.1880269050598145,6.193992987350218,6.134581087056249,6.1579480451360356,284192000
2020-01-17,6.1967267990112305,6.214625044311348,6.149247067465797,6.2071673235684,253792000
2020-01-21,6.163417339324951,6.196976374999237,6.129360932560053,6.160185612581765,217916000
2020-01-22,6.217360973358154,6.303868469663997,6.189768016004906,6.208660534025002,239240000
2020-01-23,6.285721778869629,6.294173769700094,6.168638520500725,6.2573834759438345,244516000
2020-01-24,6.226558685302734,6.450782516313014,6.172367039643706,6.40106531450616,373512000
2020-01-27,5.97101354598999,6.0219734668079825,5.772891023514302,5.922290610131101,470536000
2020-01-28,6.164164066314697,6.196479916088812,5.98369087701763,6.036888255320021,310976000
2020-01-29,6.103757858276367,6.185790910221257,6.063983811930669,6.149745962240131,258848000
2020-01-30,6.110467910766602,6.1238917135787965,5.951125209315321,6.006062188703586,290504000
2020-01-31,5.8772969245910645,6.076662168956458,5.835534813466124,6.064730001738358,370420000
2020-02-03,5.974244594573975,5.993634007995882,5.852934876956835,5.859149408225992,255564000
2020-02-04,6.14328145980835,6.162422897112003,6.065971787601257,6.115937429917117,271544000
2020-02-05,6.233518123626709,6.274285957619516,6.150241893918573,6.264093880586738,208220000
2020-02-06,6.3202738761901855,6.3202738761901855,6.186784032913833,6.267822801669854,218284000
2020-02-07,6.254150390625,6.302375943450668,6.228794423639679,6.280251702987878,189752000
2020-02-10,6.537040710449219,6.537786055878757,6.2718001514092725,6.276771965769414,529608000
