Price,Close,High,Low,Open,Volume
Ticker,MSFT,MSFT,MSFT,MSFT,MSFT
Date,,,,,
2014-05-01,33.22551727294922,33.52454743538692,33.18398601008448,33.4248717707851,28787400
2014-05-02,32.96802520751953,33.507941242580344,32.943107078361706,33.48302311342252,43416600
2014-05-05,32.752044677734375,32.926477833800796,32.64406088980363,32.82680219728161,22460900
2014-05-06,32.44470977783203,32.68559230322995,32.35333912363945,32.63575606903863,27112400
2014-05-07,32.743736267089844,32.81849378604522,31.98785609482165,32.57761126375019,41744500
2014-05-08,32.92648696899414,33.142454604774144,32.369961078007655,32.677296224244486,32120400
2014-05-09,32.843414306640625,33.100909956999686,32.70220425473262,32.843414306640625,29647600
2014-05-12,33.2005729675293,33.24210419764319,32.9347692924447,33.0095267741016,22782600
2014-05-13,33.81122970581055,33.87815104201075,33.33442635383141,33.39298092751412,27004800
2014-05-14,33.66066360473633,33.83632732851593,33.50172702428194,33.71085141668193,18818700
2014-05-15,33.12531280517578,33.79451362223872,33.0500278728055,33.535198146077526,37793200
2014-05-16,33.31772232055664,33.32608589789033,32.849282215191316,33.183879555320416,29867100
2014-05-19,33.25078201293945,33.309336593909826,33.008196925499135,33.13367285099871,24537400
2014-05-20,33.19224548339844,33.40973358942741,33.00821487684441,33.19224548339844,21320900
2014-05-21,33.75267791748047,33.75267791748047,33.24241704627822,33.29260486158505,22398700
2014-05-22,33.543548583984375,33.752672959672516,33.334424208296234,33.7024851517376,20201800
2014-05-23,33.56027603149414,33.76940038920208,33.459897233269984,33.76940038920208,18020000
2014-05-27,33.618839263916016,33.677393843891906,33.30097245575698,33.677393843891906,26160600
2014-05-28,33.4682731628418,33.6188430112733,33.30933974104661,33.57701876248358,25711500
2014-05-29,33.744319915771484,33.75268348937488,33.38462562209657,33.58538648942111,19888200
2014-05-30,34.246219635009766,34.27131673950437,33.669037287409125,33.83633748976735,34567600
2014-06-02,34.12075424194336,34.37170300415868,34.02873895123419,34.25459379452397,18504300
2014-06-03,33.70248794555664,34.02872148811621,33.669027276836424,33.961800150675785,18068900
2014-06-04,33.72758865356445,33.76941290240706,33.34280045863544,33.63557339151933,23209000
2014-06-05,34.47206115722656,34.50552182301249,33.794500225477634,33.953433601483674,31865200
2014-06-06,34.69792556762695,34.84849541478377,34.4971678987416,34.69792556762695,24060500
2014-06-09,34.52226257324219,34.69792633514897,34.31313813545248,34.62264140990525,15019200
2014-06-10,34.38841247558594,34.430236712072805,34.179288102166886,34.321491144419184,15117700
2014-06-11,34.179298400878906,34.354962161644586,34.10401347612424,34.2378529878008,18040000
2014-06-12,33.94508743286133,34.196036172937994,33.702502268026464,34.137481573286315,29818900
2014-06-13,34.488800048828125,34.77320939661777,34.17929679096412,34.380054453530036,26310000
2014-06-16,34.714656829833984,34.80667209343463,34.3298686284001,34.3298686284001,24205300
2014-06-17,34.865234375,35.05762851817414,33.74432700838678,34.53900068914009,22518600
2014-06-18,34.840126037597656,34.915410948634616,34.44697114762851,34.80666536802899,27097000
2014-06-19,34.723018646240234,34.94050983846969,34.57245199367785,34.77320965775139,19828200
2014-06-20,34.865234375,34.990710342324455,34.61428563133748,34.67284023182586,47764900
2014-06-23,35.12453842163086,35.1329019942626,34.87358656888355,34.90704724138124,18743900
2014-06-24,34.923770904541016,35.08270428205867,34.76483752702337,34.99069223674935,26509100
2014-06-25,35.15799331665039,35.17472365166842,34.68118993708441,34.881950766315676,20049100
2014-06-26,34.8986930847168,35.08272045113553,34.656107930135036,35.07435687624722,23604400
2014-06-27,35.3420295715332,35.37549024702328,34.72301983890935,34.80667152763455,74640000
2014-06-30,34.881954193115234,35.30856660953747,34.881954193115234,35.27510593621424,30793100
2014-07-01,35.024147033691406,35.258368487525686,34.873577238720976,35.015783463297275,26917000
2014-07-02,35.04926300048828,35.04926300048828,34.73975648250291,34.90705669933545,20208100
2014-07-03,34.96560287475586,35.12453947840907,34.76484521570033,35.057618131400254,15969300
2014-07-07,35.12453842163086,35.23328082077031,34.8903169051324,34.923777577630084,21952400
2014-07-08,34.948856353759766,35.13288678182707,34.80665334369611,35.02414123878876,31218200
2014-07-09,34.85686111450195,35.12454334098826,34.73975193534371,35.11617657619935,18445900
2014-07-10,34.873592376708984,35.13290784527427,34.33823429152922,34.6059133341191,21854700
2014-07-11,35.20818328857422,35.20818328857422,34.697919253945095,34.88194974275823,24083000
2014-07-14,35.249996185302734,35.50931150054289,35.16634773057184,35.31691750187465,21881100
2014-07-15,35.50931930541992,35.526049638240195,35.157988698163614,35.408940499482995,28748700
2014-07-16,36.87282180786133,37.06521590460556,35.53442351300903,35.559517424023525,63318000
2014-07-17,37.24924087524414,38.23630839838069,37.015022544664426,38.018820404411734,82180300
2014-07-18,37.383087158203125,37.508563110051625,37.015029258959395,37.349629669898064,43407500
2014-07-21,37.5085563659668,37.776235370194314,36.989928694149164,37.274338035014075,37604400
2014-07-22,37.500179290771484,37.767858198618136,37.29941851439435,37.64238231450939,43095800
2014-07-23,37.53365707397461,38.01882735138272,37.32453261460615,38.01882735138272,52362900
2014-07-24,37.1404914855957,37.64238872554234,37.07357015174424,37.58383415391472,30725300
2014-07-25,37.224151611328125,37.35799112993167,37.05685141532724,37.05685141532724,26737700
2014-07-28,36.78080368041992,37.23250999841464,36.7473430076839,37.10703726213264,29684200
2014-07-29,36.71388244628906,36.88118261949114,36.504758027532816,36.73061278270781,27763100
2014-07-30,36.45457458496094,36.88955062011763,36.21198946424933,36.86445670797015,31921400
2014-07-31,36.103233337402344,36.546576008049755,36.03631519418427,36.28726381547554,31537500
2014-08-01,35.85230255126953,36.17853624033553,35.63481129790124,36.14507555658865,31170300
2014-08-04,36.27890396118164,36.36255564486366,35.81046729650414,35.94430679940992,34277400
2014-08-05,36.03632354736328,36.35419038555381,35.82719911598161,36.22871764131615,26266400
2014-08-06,35.75190353393555,36.11159451296665,35.30855770171578,35.75190353393555,24634000
2014-08-07,36.16179656982422,36.34582709197139,35.67662954459844,35.83556296491651,30314900
2014-08-08,36.13671112060547,36.237089978469314,35.89412595569702,36.16180503732484,28942700
2014-08-11,36.13671112060547,36.345835602563845,35.98614123831653,36.18689895404421,20351600
2014-08-12,36.40437316894531,36.46292774121758,35.969394067076436,36.00285473437055,21431100
2014-08-13,36.87282180786133,36.95647030523338,36.404381926015176,36.53822143640185,22889500
2014-08-14,37.031761169433594,37.15723393561844,36.81426993580202,36.872827722538325,19313200
2014-08-15,37.46673583984375,37.55875110499269,37.140502220487136,37.291072074187994,41611300
2014-08-18,37.734397888183594,37.734397888183594,37.37470375411125,37.5921916721394,26891100
2014-08-19,38.15526580810547,38.163681616627954,37.734404741848394,37.85224532665396,28139500
2014-08-20,37.835418701171875,38.214194385102424,37.79333322760533,38.163689890273076,24770500
2014-08-21,38.06268310546875,38.0879337467581,37.73441192504431,37.74282773516885,22285500
2014-08-22,38.003761291503906,38.273112157604835,37.93642196952087,38.17210317463029,18294500
2014-08-25,38.020599365234375,38.247864799132934,37.91117776481059,38.214198343342,16910000
2014-08-26,37.88592529296875,38.214199738977584,37.827004979537584,38.13844459157804,14873100
2014-08-27,37.76808547973633,37.87751029742992,37.67549549637378,37.793339336691055,21287900
2014-08-28,37.77650451660156,37.86067547737216,37.54923906942135,37.667079698866715,17657600
2014-08-29,38.23944854736328,38.24786435848502,37.75966704052142,37.95326280548251,21607600
2014-09-02,37.953250885009766,38.26468717335501,37.75123616146023,38.23943653700447,22976800
2014-09-03,37.84384536743164,37.97010503526603,37.48190441128423,37.48190441128423,33684500
2014-09-04,38.09634017944336,38.10475919841128,37.6418126935387,37.658647520559605,26475500
2014-09-05,38.64347839355469,38.66031322823167,37.97010106105722,37.97010106105722,36939400
2014-09-08,39.11484146118164,39.3926081870963,38.7108150892682,38.73606573410149,45736700
2014-09-09,39.35892868041992,39.53569278281092,39.07274300382899,39.11483168258399,40302400
2014-09-10,39.426265716552734,39.51043664736197,38.95490015564152,39.40943088820785,27302400
2014-09-11,39.560935974121094,39.560935974121094,39.11482431935246,39.342089656002926,29216400
2014-09-12,39.30842208862305,39.57777289947706,39.224247953409325,39.48518295619944,38244700
2014-09-15,38.92123794555664,39.31684521651111,38.803394134317834,39.173753976380155,37667600
2014-09-16,39.35892868041992,39.43468380689738,38.96332142962906,39.047492365308294,27910600
2014-09-17,39.15692901611328,39.30002029231188,38.91282873339247,38.938079379564854,38311900
2014-09-18,39.291595458984375,39.41785508268902,39.10641553379506,39.21584032694471,35556600
2014-09-19,39.99863815307617,40.0407236196555,39.22425208217243,39.40101617927004,202522400
2014-09-22,39.611454010009766,39.880804898765604,39.544114682362874,39.813465571118705,38686100
2014-09-23,39.19058609008789,39.544107866553574,39.114830965000195,39.43468308344573,33430300
2014-09-24,39.628292083740234,39.653542728215534,39.00541609571517,39.249516362030135,26582700
2014-09-25,38.752899169921875,39.63670702728834,38.74448014800364,39.459946097998255,33077400
2014-09-26,39.0643424987793,39.241103459504174,38.51722156977377,38.660316069586734,27078800
2014-09-29,39.0895881652832,39.190597167895376,38.51721666081247,38.702396621351895,26091000
2014-09-30,39.02224349975586,39.1232492693432,38.72763878966247,39.03065930934,33033100
2014-10-01,38.63505935668945,39.16534215562643,38.59297066805206,38.946495744926175,38088400
2014-10-02,38.517208099365234,38.80339378798842,38.416202330120434,38.5761316099165,25119400
2014-10-03,38.794979095458984,38.97173999945574,38.390952795931135,38.70238913310384,32453200
2014-10-06,38.794979095458984,38.97173999945574,38.65188464156951,38.82022973576835,20604000
2014-10-07,38.3236198425293,38.66031008687838,38.231029864787494,38.60138977575471,25723700
2014-10-08,39.375770568847656,39.46836054124315,38.16369153882762,38.28153215427063,33031000
2014-10-09,38.59297180175781,39.39260874561648,38.500385032417654,39.140092660954856,34422800
2014-10-10,37.061031341552734,38.820231053257714,36.99369522813729,38.38253507785235,51978100
2014-10-13,36.741180419921875,37.50714759992409,36.606504977643986,36.88427167256646,37100200
2014-10-14,36.808509826660156,37.355630517332685,36.665418600096245,36.92635041581049,38115700
2014-10-15,36.379249572753906,36.52234086475531,35.436518006597446,36.19406958459519,60218700
2014-10-16,35.97521209716797,36.26139780428228,35.53751612093928,35.79844797592404,49040400
2014-10-17,36.72434997558594,36.985281870031706,36.017303016429956,36.362409079177745,40683300
2014-10-20,37.103126525878906,37.153627817060325,36.034138646683026,36.24456925571569,34527900
2014-10-21,37.77650451660156,37.86067547737216,37.195713970168896,37.33880845657851,36433800
2014-10-22,37.355648040771484,37.93643545013626,37.22938837264505,37.87751512792172,33570900
2014-10-23,37.89433288574219,38.256273679603105,37.481887605209295,37.557642729759614,45451900
2014-10-24,38.82867431640625,39.476801268622054,38.02903700076765,39.41788092850405,61076700
2014-10-27,38.64347839355469,38.803404506611464,38.47513325770122,38.47513325770122,30371300
2014-10-28,39.13166046142578,39.140076269326315,38.525619543311194,38.601374658075514,29049800
2014-10-29,39.241092681884766,39.308432007047,39.00541146564843,39.089582411185475,30276100
2014-10-30,38.76131057739258,38.98857597962506,38.52562936511403,38.98857597962506,30073900
2014-10-31,39.518856048583984,39.535690877091426,39.12324560594716,39.51043702887265,35849700
2014-11-03,39.93130874633789,39.94814357933006,39.33368662423831,39.46836207725957,23130400
2014-11-04,40.04072952270508,40.17540496216276,39.77137864378971,39.813464116573535,21530800
2014-11-05,40.28483200073242,40.31850166519845,39.779796666489766,40.234327504033374,22449600
2014-11-06,40.991878509521484,41.126553955186985,40.22591131025221,40.284831617048624,33037800
2014-11-07,40.97502517700195,41.177036648832974,40.6467541270907,41.177036648832974,28000600
2014-11-10,41.15180206298828,41.37065165553656,40.865616357212936,40.94979051239139,36370100
2014-11-11,41.13496780395508,41.20230712903423,40.94979108181891,41.11813297268529,23445200
2014-11-12,41.059207916259766,41.177048510592954,40.84036155691461,40.87403121555705,22722100
2014-11-13,41.75784683227539,41.79151649732662,41.00029542320277,41.08446958583083,26210400
2014-11-14,41.73259735107422,42.12820468823665,41.572668043085336,41.86727280411345,29081700
2014-11-17,41.631591796875,41.842022410337876,41.362240868515826,41.58950631636569,30318600
2014-11-18,41.284305572509766,41.784054151673786,41.250423546187626,41.614647251230956,23995500
2014-11-19,40.843849182128906,41.2927747246488,40.59820933649173,41.21654178052581,26177500
2014-11-20,41.250431060791016,41.250431060791016,40.54739342678944,40.65750841681214,21510600
2014-11-21,40.64056396484375,41.54688725485519,40.293281239055894,41.52147734821673,42884800
2014-11-24,40.31021499633789,40.65749765960027,40.14080810985603,40.6490287693016,35434200
2014-11-25,40.208560943603516,40.63207642611489,40.19161993656306,40.36949566373782,28008000
2014-11-26,40.44574737548828,40.64903632327805,40.04764160294944,40.225520643953566,27163600
2014-11-28,40.496551513671875,40.826893072332055,40.32714467479912,40.61513533153279,21534400
2014-12-01,41.18265151977539,41.318176367655816,40.41185334161161,40.55585031001614,31191600
2014-12-02,41.04713439941406,41.54688297589948,40.82690769183628,41.369007185413444,25773500
2014-12-03,40.725257873535156,41.08100939361231,40.49655908298528,41.030186363101016,23534800
2014-12-04,41.3690071105957,41.55535502286378,40.826907617998955,40.98784239512366,30320400
2014-12-05,41.01325225830078,41.47912203850754,40.97937346342307,41.35206605642063,27313400
2014-12-08,40.40340042114258,40.95396891962576,40.19164256068708,40.877735960615034,26663100
2014-12-09,40.31021499633789,40.589733612540485,39.85281737218716,39.903640407482,24330500
2014-12-10,39.72576904296875,40.36951140569794,39.55636213767119,40.301750582279695,30431800
2014-12-11,39.95445251464844,40.437263179020114,39.53940911544924,39.878222823142735,29060400
2014-12-12,39.76811218261719,40.42879542975928,39.53094126912548,39.62411521037215,34248400
2014-12-15,39.530948638916016,40.37797992646426,39.429305789137246,39.97987741851078,29247800
2014-12-16,38.251922607421875,39.2514195184677,38.22651270955079,38.878727014634386,47801400
2014-12-17,38.74320983886719,38.921085621489304,38.03170347721102,38.15875622286922,34970900
2014-12-18,40.25093078613281,40.25093078613281,39.25143351858836,39.45472246756699,40105600
2014-12-19,40.369510650634766,40.74220325038427,39.95446390197708,40.34410074622418,64551200
2014-12-22,40.64056396484375,40.759147837380844,40.41186511159299,40.47115704786154,26566000
2014-12-23,41.038665771484375,41.33512542419447,40.767616022958606,40.97090171876899,23648100
2014-12-24,40.776084899902344,41.19960053572379,40.72526509155121,41.19960053572379,11437800
2014-12-26,40.55585861206055,41.004784156718536,40.50503557201387,41.004784156718536,13197800
2014-12-29,40.1916389465332,40.47115761699166,40.030700919111204,40.4033967879468,14439500
2014-12-30,39.8274040222168,40.33562140649776,39.67493816069904,40.18315554498,16384700
2014-12-31,39.3445930480957,40.18315198089929,39.3445930480957,39.581760708902046,21552500
2015-01-02,39.607181549072266,40.16622206911381,39.42083686317038,39.5224797128594,27913900
2015-01-05,39.242958068847656,39.581768618969726,39.17519402012263,39.27683686204249,39673900
2015-01-06,38.666969299316406,39.598702175689326,38.5737953654457,39.28530158726092,36447900
2015-01-07,39.158260345458984,39.35307717529689,38.53145893314019,38.94650250026539,29114100
2015-01-08,40.31021499633789,40.44573985928985,39.57329875598457,39.59870865804818,29645200
2015-01-09,39.97140884399414,40.50503950724096,39.725772204490376,40.32716369654809,23944200
2015-01-12,39.471656799316406,40.26786827941575,39.26837109928488,40.16622219823204,23651900
2015-01-13,39.268375396728516,40.5812733929366,39.01426662829603,39.78506505686994,35270600
2015-01-14,38.9295539855957,39.16672492371881,38.64156324236367,38.9295539855957,29719600
2015-01-15,38.52298355102539,39.28531302170036,38.46369161788045,39.149788141487925,32750800
2015-01-16,39.16673278808594,39.20061158790526,38.26040623059236,38.37899333904909,35695300
2015-01-20,39.29378128051758,39.514011226797486,38.599215876714105,39.217548334677296,36161900
2015-01-21,38.89568328857422,39.08203124468881,38.522990607513655,38.91262430559996,39081100
2015-01-22,39.920589447021484,39.92905833902319,39.03120715310217,39.2853159183408,35898000
2015-01-23,39.962928771972656,40.14080453290265,39.641056039456025,40.115394633103314,26211600
2015-01-26,39.81894302368164,39.92058911386341,39.16673171644058,39.81047413175061,42525500
2015-01-27,36.13435363769531,36.591751296301446,35.66848708815256,36.37999348003948,169164000
2015-01-28,34.88920974731445,36.24446144218995,34.863799848359676,36.20211053354292,84507100
2015-01-29,35.58378601074219,35.676959977326106,34.55040994876979,34.66899382217906,63585300
2015-01-30,34.220069885253906,35.219567196705,34.177715730278635,35.194154057486166,78004900
2015-02-02,34.9654541015625,35.04168705450589,34.076071804668416,34.381003616441994,50352500
2015-02-03,35.23649597167969,35.51601781343743,34.77062946658433,35.261909104400644,52082400
2015-02-04,35.439796447753906,35.75319718351063,35.03322173432579,35.5244983013632,41614800
2015-02-05,35.956485748291016,36.11742056079214,35.45673706285549,35.761668902262734,36548200
2015-02-06,35.92258834838867,36.24446106687407,35.702361687004256,36.151287130115094,34616600
2015-02-09,35.8802490234375,36.202121845833425,35.75319302662726,35.77860616469024,31381100
2015-02-10,36.083526611328125,36.22752359068182,35.72777507027927,36.202113689511904,29670700
2015-02-11,35.89719009399414,36.125888949905686,35.75319308197507,36.125888949905686,38262500
2015-02-12,36.49858093261719,36.49858093261719,36.007301199573504,36.134357194303604,33268800
2015-02-13,37.15926742553711,37.15926742553711,36.54940700140066,36.74422383991896,40264900
2015-02-17,37.17633056640625,37.53461395580413,36.84363466375528,37.50902321489383,33695700
2015-02-18,37.133670806884766,37.27869258207726,37.01424302388096,37.21897869057536,27111700
2015-02-19,37.10807800292969,37.133668739530634,36.724200683101294,36.83509929864346,27603400
2015-02-20,37.415184020996094,37.43224559868233,36.928940446509536,37.11661129273174,29721100
2015-02-23,37.66256332397461,37.69668321730927,37.236033742748,37.27868605003817,32518800
2015-02-24,37.61138153076172,37.79052318782402,37.46635976969031,37.66256625599211,25271700
2015-02-25,37.52608108520508,37.611385715918516,37.36399773102126,37.491957931254476,29759800
2015-02-26,37.5858039855957,37.730822543397245,37.44078217363031,37.52609007895226,28957300
2015-02-27,37.406639099121094,37.70521172756534,37.24455904653395,37.64549785270892,33807700
2015-03-02,37.4322395324707,37.69668580834361,37.15072842751385,37.25309462287876,31924000
2015-03-03,36.92040252685547,37.38958770787749,36.75832244424232,37.15926132469288,31748600
2015-03-04,36.73272705078125,36.86068396688332,36.57917614812892,36.69007149125159,25748700
2015-03-05,36.775386810302734,36.8862854300662,36.527998833200755,36.74126365742737,23193500
2015-03-06,36.135589599609375,36.77538402381163,35.9564479418318,36.68154698759593,36248800
2015-03-09,36.553592681884766,36.79245151817887,35.990573628173976,35.990573628173976,32108000
2015-03-10,35.85407257080078,36.434153013295315,35.85407257080078,36.12705121972031,39159700
2015-03-11,35.81142807006836,36.144120667544776,35.69200029191404,36.09293919357172,32215300
2015-03-12,34.992488861083984,35.52991706957931,34.85599951891277,35.25693838523687,59992500
2015-03-13,35.299598693847656,35.37637416960243,34.64274256887089,34.719518044625666,58007700
2015-03-16,35.4531364440918,35.521379478149996,35.21427768948276,35.37636099692499,35273500
2015-03-17,35.57257843017578,35.6834770658335,35.10339640046558,35.291067259851594,31673400
2015-03-18,36.2550163269043,36.536527427440674,35.256938615902875,35.34224323500701,44194800
2015-03-19,36.07587432861328,36.33179143763615,36.01616044498003,36.050280339797176,33879100
2015-03-20,36.579193115234375,36.66449776553729,36.24650042322366,36.306214329268464,71904500
2015-03-23,36.56211853027344,36.79244490916759,36.493872230973246,36.57918010509849,26246100
2015-03-24,36.59624481201172,36.82656795645541,36.468284616953724,36.49387535430015,25513300
2015-03-25,35.367828369140625,36.621826247199586,35.3507667971891,36.61329383414277,43469900
2015-03-26,35.154571533203125,35.49579654090274,34.90718356532904,35.16310394818518,37495600
2015-03-27,34.94984817504883,35.34225475752305,34.83042036770134,35.07780514542241,34401400
2015-03-30,34.94131088256836,35.43608687730278,34.89865856506169,35.060738673252324,35049700
2015-03-31,34.685386657714844,35.001017647963884,34.58302046571888,34.787752849710806,34887200
2015-04-01,34.736568450927734,34.770688342606825,34.3868143414593,34.63419901340359,36865300
2015-04-02,34.36975860595703,34.75363592646523,34.224736838581556,34.6853896231914,37487500
2015-04-06,35.44460678100586,35.64080999361883,34.275916664936226,34.412405997804484,39223700
2015-04-07,35.42753982543945,35.75170316206525,35.239869055108215,35.49578610858673,28809400
2015-04-08,35.333702087402344,35.564028407050436,35.00954201159702,35.36782522827506,24753400
2015-04-09,35.38489532470703,35.50432309237585,35.18869209865646,35.18869209865646,25723900
2015-04-10,35.58962631225586,35.785829512655546,35.32517682258906,35.512850863911446,28022000
2015-04-13,35.62374496459961,35.87966528629443,35.30811402311462,35.31664643605755,30276700
2015-04-14,35.52992248535156,35.854082688567836,35.30812523666348,35.657879432674896,24244400
2015-04-15,36.0502815246582,36.22089402100182,35.5555088648407,35.62375191088052,27343600
